id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1056057,1287630,35000.0,21275.0,21250.0, 60 months,11.71,470.14,B,B3,Queens College CUNY,8 years,RENT,70000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1056057,"  Borrower added on 12/07/11 > Loan to consolidate and eliminate high APR and high risk debts.<br> Borrower added on 12/08/11 > I need at least 25k to who helped me with a loan and now needs the money back for her dying mother.  Please help.<br><br> Borrower added on 12/08/11 > I've worked for my company which is a government funded institution for 8 years.  I have a solid credit history with no late payments or defaults.  If I can get full funding here, it fits perfectly into my budget and it will allow me to fore go having to take supplementary loans from the banks.<br>",debt_consolidation,Debt Consolidation,113xx,NY,19.42,0.0,Oct-1999,0.0,,,8.0,0.0,15777.0,44.9,25.0,f,5308.67,5302.41,22552.16,22525.71,15966.33,6585.83,0.0,0.0,0.0,Dec-2015,470.14,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060895,1292866,7200.0,7200.0,7200.0, 60 months,13.49,165.64,C,C1,Johns Hopkins / Applied Physics Lab,10+ years,RENT,67000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060895,,debt_consolidation,Debt Consolidation Loan,210xx,MD,11.84,0.0,Jul-1984,0.0,,,9.0,0.0,13511.0,79.9,21.0,f,0.0,0.0,9406.3908199,9406.39,7200.0,2206.39,0.0,0.0,0.0,Nov-2014,3786.07,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061106,1292700,21000.0,21000.0,20975.0, 60 months,14.27,491.58,C,C2,cargill,< 1 year,MORTGAGE,90000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061106,  Borrower added on 12/11/11 > This loan will help pay off credit card debt that has a higher interest rate. Thank you<br>,credit_card,credit loan consolidation,331xx,FL,8.76,2.0,May-2000,0.0,15.0,,8.0,0.0,7979.0,82.2,32.0,f,0.0,0.0,27646.8989875,27614.04,21000.0,6646.9,0.0,0.0,0.0,Oct-2014,11437.24,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060925,1292899,27000.0,27000.0,27000.0, 36 months,9.91,870.08,B,B1,Ping Identity,5 years,OWN,140000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060925,,debt_consolidation,debt consolidation,021xx,MA,7.44,0.0,Jan-2003,0.0,,,16.0,0.0,22457.0,27.2,30.0,f,0.0,0.0,31421.508109,31421.51,27000.0,4334.51,87.0,0.0,0.0,Feb-2015,982.23,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1045240,1275651,28625.0,28625.0,28600.0, 60 months,20.3,763.18,E,E5,ARC of Rockland,6 years,OWN,55000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1045240,"  Borrower added on 12/14/11 > 2- credit cards of balances of 14,000 and 9000. both carry interest rates of 19.99 and 19.88 % Payments of 378 and 277. Also of balance of 4300 with intrest rate of 12.9 payment of 160.00 of student loan.<br>",debt_consolidation,free from debt,109xx,NY,21.25,0.0,Sep-1999,2.0,,,5.0,0.0,23974.0,95.9,11.0,f,8234.41,8227.15,36612.62,36580.8,20390.59,16222.03,0.0,0.0,0.0,Dec-2015,763.18,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1024951,1254096,4000.0,4000.0,4000.0, 36 months,14.27,137.24,C,C2,The Windmill,9 years,RENT,32400.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1024951,"  Borrower added on 12/07/11 > A year and a half ago I became very ill. 3 ER trips, an ambulance ride, multiple DR visits, various tests...and no insurance became a burden very quickly. I now struggle to make all of these ends meet, and very humbly request help. I've been working at the same job for 9 years, it's very stable and I do not have any fear of layoff or decreased income.<br>",debt_consolidation,Medical Bill Nightmare,988xx,WA,5.41,0.0,Sep-2007,0.0,,118.0,5.0,1.0,2372.0,65.9,5.0,f,0.0,0.0,4938.64369791,4938.64,4000.0,938.64,0.0,0.0,0.0,Dec-2014,142.78,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061070,1292661,7300.0,7300.0,7300.0, 36 months,11.71,241.46,B,B3,Federal Bureau of Prisons,4 years,RENT,50000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061070,,other,personal loan,109xx,NY,12.79,0.0,Apr-2001,0.0,,,6.0,0.0,2496.0,37.3,22.0,f,0.0,0.0,7574.8,7574.8,7300.0,274.8,0.0,0.0,0.0,Apr-2012,6852.23,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061060,1292651,18000.0,18000.0,18000.0, 36 months,8.9,571.56,A,A5,General Motors,9 years,MORTGAGE,70000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061060,"  Borrower added on 12/12/11 > Employed at a major automobile manufacturer (for last 9 years)<br>Budget for repayment is twice the lending clubs minimum payment<br><br> Borrower added on 12/12/11 > I have no issues paying current debt, I just desire ONE payment to ONE lender instead of multiple.<br>",credit_card,Pay off Credit Cards,480xx,MI,17.76,0.0,Jun-1989,1.0,30.0,,16.0,0.0,19575.0,34.3,29.0,f,0.0,0.0,19082.03,19082.03,18000.0,1082.03,0.0,0.0,0.0,Sep-2012,14514.81,,Jul-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1055190,1286745,5000.0,5000.0,5000.0, 36 months,11.71,165.38,B,B3,,10+ years,OWN,35000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1055190,,other,Other Loan,400xx,KY,19.37,0.0,Apr-1990,2.0,,,3.0,0.0,5510.0,35.5,15.0,f,0.0,0.0,5541.16,5541.16,5000.0,541.16,0.0,0.0,0.0,Jan-2013,3562.24,,Feb-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060848,1292813,6500.0,6500.0,6500.0, 60 months,14.27,152.16,C,C2,,n/a,MORTGAGE,46212.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060848,  Borrower added on 12/07/11 > Debt Consolidation Loan to pay off high interest rate revolving debt.<br>,debt_consolidation,Debt Consolidation Loan,271xx,NC,19.06,0.0,Feb-1999,1.0,,,9.0,0.0,16691.0,80.6,31.0,f,1704.21,1704.21,7302.43,7302.43,4795.78,2491.65,15.0,0.0,0.0,Dec-2015,152.16,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1053622,1285216,14100.0,14100.0,14100.0, 60 months,17.58,354.84,D,D4,,4 years,RENT,43000.0,Source Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1053622, ,small_business,Small Business Loan,787xx,TX,4.83,0.0,Nov-2002,3.0,26.0,,7.0,0.0,13609.0,70.5,15.0,f,3886.88,3886.88,17015.42,17015.42,10213.12,6802.3,0.0,0.0,0.0,Dec-2015,354.84,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060865,1292832,35000.0,22050.0,22050.0, 60 months,19.03,572.36,E,E2,Daimler Trucks North America,10+ years,MORTGAGE,140000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060865,"  Borrower added on 12/12/11 > We are confident we will be successful in this venture. This is a booth rental salon and we already have the majority of the booths spoken for. The location of the salon is in the middle of the busiest strip mall in town. <br><br> Borrower added on 12/12/11 > I would like to add that I have held a job with the same company for over 17 years. I make a very good stable income that alone, even if our business were to fail, I could make the monthly payments. It is a shame that they cannot go on just credit and income because we are very good on paper in those departments.<br>",small_business,Salon Loan,970xx,OR,4.29,2.0,Dec-1994,2.0,16.0,,14.0,0.0,13948.0,75.4,39.0,f,6275.2,6275.2,27511.89,27511.89,15774.8,11679.85,57.236585133,0.0,0.0,Jan-2016,572.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1051018,1282481,10000.0,10000.0,10000.0, 36 months,14.27,343.09,C,C2,Army National Guard,10+ years,MORTGAGE,115000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1051018,"  Borrower added on 12/08/11 > I plan on building a garage extension, and a deck.  Thank you!<br>",home_improvement,Home Improvements,225xx,VA,24.34,0.0,Aug-1995,3.0,,,15.0,0.0,26479.0,71.2,53.0,f,0.0,0.0,11890.1,11890.1,10000.0,1890.1,0.0,0.0,0.0,Sep-2013,5041.96,,Mar-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1059259,1290863,3000.0,3000.0,3000.0, 36 months,7.9,93.88,A,A4,6th Avenue Outfitters,4 years,RENT,45000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059259,,debt_consolidation,Alabama Consolidation Loan,995xx,AK,19.39,0.0,Jun-2001,0.0,,,10.0,0.0,16487.0,63.2,15.0,f,0.0,0.0,3378.90043315,3378.9,3000.0,378.9,0.0,0.0,0.0,Dec-2014,95.96,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060853,1292815,25000.0,15325.0,15325.0, 60 months,19.03,397.8,E,E2,City of Anaheim ,7 years,RENT,95000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060853,"  Borrower added on 12/07/11 > Loan is to lump all of my medical and credit debt.  Recently in a car accident which the responsible party is contesting, even though there were broken bones.  I am paying money out which may be reimbuseable later, but am not counting on it.  Therefore, I am consolidatiing so that I don't get behind in bill payments.  Just looking to the future to pay off loans, increase credit score, and looking to by a house in the near future.  Do not want smaller bills to hinder my credit rating and continue paying cash for doctors bills.  Do not want to get behind on any payments.  Income is good, but out going cash wasn't expected and car repairs of $4,000 outgoing which I believe is better than new car payments.  I paid my last Lending Club loan almost a year early due to my financial standing at the time and am committed to paying this loan in full.  Thank you!!<br> Borrower added on 12/08/11 > Sorry for the miss spelled words. I updated without proofing my information.  I read more information will help me be funded faster therefore I would like to point out a few things.  I recently brought my credit score to 736 and see that my rate dropped to 680 but is showing at 706 on my credit watcher with Experian.  I am not a high risk I just want to consolidate my payments to streamline and better manage my bill payments.  Thank you for those who have already committed your hard earned money and for those wishing to make a solid investment, please consider me.  Thank you for your time.<br><br>  Borrower added on 12/14/11 > I am a great investment oppurtunity.  Monthly uncommitted funds, after the consolidation will be $2,500 after rent and the lending club payment of  $640.00 payment.  <br><br> Borrower added on 12/14/11 > Thank you and Merry Christmas!!  <br>",debt_consolidation,Return Customer - 1st Loan Paid In Full,917xx,CA,15.56,2.0,Aug-1987,0.0,12.0,,15.0,0.0,23426.0,48.8,26.0,f,4323.16,4323.16,19077.65,19077.65,11001.84,8075.81,0.0,0.0,0.0,Jan-2016,397.8,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060831,1292796,28000.0,28000.0,28000.0, 36 months,15.96,983.85,C,C5,Blank Rome LLP,5 years,MORTGAGE,235000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060831,"  Borrower added on 12/07/11 > This loan will be used to payoff all other credit cards and become debt free in under 36 months (other than law school loan).  I intend to pay more than the minimum payment to pay the loan off faster.<br> Borrower added on 12/08/11 > I would like to take this opportunity to point out that I have never been late on any payments on any debt, ever.  In addition, this loan is not a necessity, it is a means to become debt free quickly with a lower interest rate than my credit cards (interest rates drastically increased in 2009 after the economy turned) and a set monthly amount that I can easily over-pay.  Finally, with regard to my job, my position at my firm is solid as my practice is very niche and we are extremely busy.  <br>",credit_card,Credit Card Loan,201xx,VA,9.08,0.0,Jul-1994,1.0,,,10.0,0.0,18287.0,82.7,27.0,f,0.0,0.0,34725.2939573,34725.29,28000.0,6725.29,0.0,0.0,0.0,Feb-2014,10164.77,,Mar-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1058228,1289809,10000.0,10000.0,10000.0, 36 months,14.65,344.95,C,C3,peak security inc,5 years,RENT,36000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1058228,  Borrower added on 12/07/11 > i apply for the loan so i can pay off all my credit card.i can stop payin 5 times in month.this will make it easier for me.<br>,credit_card,credit card refinance loan,112xx,NY,9.6,0.0,Jul-2007,1.0,,,7.0,0.0,10071.0,57.2,7.0,f,0.0,0.0,12419.6074985,12419.61,10000.0,2419.61,0.0,0.0,0.0,Jan-2015,10.77,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060841,1292806,12000.0,12000.0,12000.0, 36 months,7.9,375.49,A,A4,The Bridge Assisted Living,5 years,RENT,26000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060841,,credit_card,No more credit cards,805xx,CO,12.83,0.0,Mar-1999,1.0,,,5.0,0.0,7083.0,61.0,21.0,f,0.0,0.0,13516.0690921,13516.07,12000.0,1516.07,0.0,0.0,0.0,Dec-2014,383.02,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1056914,1288468,10000.0,10000.0,10000.0, 36 months,17.27,357.88,D,D3,Northwestern Mutual,3 years,RENT,80000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1056914,,small_business,Business Loan,100xx,NY,5.73,0.0,Dec-2000,0.0,,,3.0,0.0,11464.0,91.0,9.0,f,0.0,0.0,12874.2357955,12874.24,10000.0,2874.24,0.0,0.0,0.0,Nov-2014,720.62,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060794,1292756,11000.0,11000.0,10975.0, 36 months,8.9,349.29,A,A5,Converse,1 year,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060794,"  Borrower added on 12/09/11 > I plan to use the funds to eliminate my credit card debt. I will make a great borrower because I have never been unemployed and currently am at a very steady job. With Lending Club's APR, I will be able to abolish my debt much faster, most likely in less than the three years required. <br>",debt_consolidation,Credit Card Consolidation,021xx,MA,14.09,0.0,Jun-2001,0.0,,,8.0,0.0,13414.0,74.8,14.0,f,0.0,0.0,12458.3604733,12430.06,11000.0,1458.36,0.0,0.0,0.0,Mar-2014,3392.16,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061003,1292586,10000.0,10000.0,10000.0, 36 months,15.27,347.98,C,C4,New York Roofing co,10+ years,RENT,55000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061003,,small_business,Small Business Loan,104xx,NY,0.89,0.0,Apr-2000,2.0,25.0,,8.0,0.0,2798.0,18.1,26.0,f,0.0,0.0,12520.0255725,12520.03,10000.0,2520.03,0.0,0.0,0.0,Dec-2014,368.81,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1061008,1292591,5000.0,5000.0,5000.0, 36 months,6.62,153.52,A,A2,BLUE CROSS BLUE SHIELD OF MASSACHUSETTS,5 years,MORTGAGE,55000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061008,,debt_consolidation,credit balance,023xx,MA,4.12,0.0,May-2002,0.0,,,8.0,0.0,5750.0,47.1,28.0,f,0.0,0.0,5525.56320926,5525.56,5000.0,525.56,0.0,0.0,0.0,Dec-2014,161.46,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060779,1292740,5000.0,5000.0,5000.0, 36 months,6.03,152.18,A,A1,New York City Department of Correction,3 years,RENT,64424.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060779,,other,Other Loan,113xx,NY,0.93,0.0,Sep-1988,0.0,,,9.0,0.0,206.0,0.7,17.0,f,0.0,0.0,5478.15816596,5478.16,5000.0,478.16,0.0,0.0,0.0,Dec-2014,153.94,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060993,1292576,5000.0,5000.0,5000.0, 36 months,8.9,158.77,A,A5,burger bros/burger king franchise,10+ years,RENT,56000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060993,  Borrower added on 12/07/11 > good bye credit cards<br>,debt_consolidation,Debt Consolidation Loan,117xx,NY,15.47,0.0,Mar-1989,0.0,,,12.0,0.0,14457.0,79.0,19.0,f,0.0,0.0,5714.73782873,5714.74,5000.0,714.74,0.0,0.0,0.0,Dec-2014,162.99,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060553,1292714,6000.0,6000.0,6000.0, 36 months,14.27,205.86,C,C2,Safco capital Corporation,7 years,RENT,30000.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060553,  Borrower added on 12/07/11 > received your e-mail. will wait and check to verify my bank account. thanks<br> Borrower added on 12/08/11 > Account verified <br>,credit_card,Payment,908xx,CA,15.68,0.0,May-2007,0.0,,,5.0,0.0,13470.0,96.9,12.0,f,0.0,0.0,6528.97,6528.97,4997.41,1372.03,0.0,159.53,1.4731000013,Jul-2014,205.86,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1058200,1289780,5000.0,5000.0,5000.0, 36 months,14.27,171.55,C,C2,Internal Revenue Service,4 years,MORTGAGE,111740.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1058200,,vacation,Vacation Loan,303xx,GA,20.62,0.0,Jun-1994,3.0,,,14.0,0.0,29135.0,93.1,50.0,f,0.0,0.0,5972.78,5972.78,5000.0,972.78,0.0,0.0,0.0,Oct-2013,2377.14,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060544,1292305,20050.0,20050.0,20025.0, 36 months,17.58,720.64,D,D4,MENS  WEARHOUSE,7 years,RENT,67500.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060544,,credit_card,Credit Card Loan,028xx,RI,24.84,0.0,Jan-1995,1.0,,,16.0,0.0,19556.0,81.1,29.0,f,0.0,0.0,25928.6496992,25896.38,20050.0,5878.65,0.0,0.0,0.0,Dec-2014,749.48,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060979,1292556,7000.0,7000.0,7000.0, 36 months,16.77,248.77,D,D2,The M&A Advisor,< 1 year,RENT,41000.0,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060979,,wedding,My loan,114xx,NY,20.31,0.0,Apr-2003,2.0,,,7.0,0.0,28651.0,97.8,15.0,f,0.0,0.0,1582.19,1582.19,944.53,637.66,0.0,0.0,0.0,Aug-2012,93.72,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060698,1292468,25000.0,25000.0,25000.0, 36 months,10.65,814.34,B,B2,"Antigen Express Inc.,",10+ years,RENT,120000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060698,,debt_consolidation,Debt Consolidation Loan,017xx,MA,6.17,0.0,Feb-1998,1.0,,,10.0,0.0,27275.0,54.3,26.0,f,0.0,0.0,29207.4308844,29207.43,25000.0,4207.43,0.0,0.0,0.0,Jul-2014,4789.19,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060970,1292545,3000.0,3000.0,3000.0, 36 months,12.69,100.64,B,B5,las nenas fashion,10+ years,RENT,30000.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060970,,debt_consolidation,consolidation,900xx,CA,15.4,0.0,Nov-2001,0.0,,,11.0,0.0,9527.0,94.8,15.0,f,0.0,0.0,1134.68,1134.68,721.02,282.78,0.0,130.88,1.28,Oct-2012,100.64,,Mar-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060760,1292536,8400.0,8400.0,8400.0, 36 months,17.27,300.62,D,D3,Hartford Hospital,10+ years,RENT,41500.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060760,"  Borrower added on 12/07/11 > I would like to consolidate my credit card debt and pay it down at a reasonable interest rate, once a month. I appreciate the opportunity.<br>",credit_card,Credit Card Loan,061xx,CT,15.07,0.0,Feb-2007,1.0,,,8.0,0.0,9398.0,77.4,9.0,f,0.0,0.0,10826.0910565,10826.09,8400.0,2426.09,0.0,0.0,0.0,Feb-2015,10.97,,Feb-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060753,1292527,24925.0,24925.0,24900.0, 60 months,23.91,715.75,G,G4,exclusive autoline inc ,4 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060753,"  Borrower added on 12/07/11 > The loan will be used to pay off all my credit cards so i can make one consolidated payment to lending club <br> Borrower added on 12/08/11 > The loans will be used to pay off all my credit cards so i can make one consolidated paymant to lending club , I have a good credit history of good payments and i have never had late payments, and i plan to make at least $1000 a month to pay more than the mimimum payment. i have had my job for more than 3 yrs and it is very stable.<br>",credit_card,Credit card payment loans ,330xx,FL,17.74,0.0,May-2004,2.0,,,19.0,0.0,14265.0,98.9,26.0,f,0.0,0.0,37785.2811093,37747.49,24925.0,12860.28,0.0,0.0,0.0,Apr-2015,6543.21,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060559,1292720,5000.0,5000.0,5000.0, 36 months,9.91,161.13,B,B1,Bank of America,10+ years,MORTGAGE,75000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060559,  Borrower added on 12/07/11 > only consolidating the debts with rates higher than the loan quote of 12.74%<br> Borrower added on 12/08/11 > consolidate store cards<br>,debt_consolidation,Card Consolidation,441xx,OH,18.5,0.0,Dec-1995,0.0,,,19.0,0.0,40620.0,77.2,56.0,f,0.0,0.0,5646.96,5646.96,5000.0,646.96,0.0,0.0,0.0,Sep-2013,2430.94,,Sep-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060696,1292466,12000.0,12000.0,12000.0, 60 months,14.27,280.91,C,C2,Diocese of Florida,2 years,RENT,80000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060696,,credit_card,Main,322xx,FL,6.51,0.0,Jul-2006,0.0,,,8.0,0.0,6846.0,78.7,18.0,f,0.0,0.0,13597.18,13597.18,11999.99,1597.19,0.0,0.0,0.0,Dec-2012,10515.58,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060735,1292507,12000.0,12000.0,12000.0, 36 months,12.42,400.99,B,B4,Calvary Assembly Of God,10+ years,RENT,42000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060735,,credit_card,Consolidated,540xx,WI,21.49,0.0,Oct-1995,1.0,,,13.0,0.0,17482.0,67.5,24.0,f,0.0,0.0,14432.7523333,14432.75,12000.0,2432.75,0.0,0.0,0.0,Dec-2014,410.32,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060720,1292493,13200.0,13200.0,13200.0, 36 months,11.71,436.61,B,B3,Fletcher's Plumbing & Contracting Inc.,2 years,MORTGAGE,41600.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060720,"  Borrower added on 12/11/11 > The funds are to be used to consolidate Credit card debit into one payment. This will be about 50% of the loans usage. The remainder will be for needed home improvements such as a new roof. <br><br>My current employment is very stable, the company has been around for 35 years in the plumbing service field. I am committed to this company at least another three years. <br><br>After careful examination on my current debt, by consolidating my debt the monthly savings in payment will be minimal but the overall savings is substantial over the period of this loan.<br><br>I make it a point to not be late on payments so that I do not incur any addition fees.<br><br>Thank you for investing in my future.<br>",debt_consolidation,CC Consolidate - Home Improve,959xx,CA,9.55,0.0,Nov-2001,0.0,,,10.0,0.0,10086.0,77.6,23.0,f,0.0,0.0,4931.09,4931.09,3210.7,1147.2,0.0,573.19,5.58,Oct-2012,436.61,,Mar-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060558,1281435,6000.0,6000.0,6000.0, 36 months,6.03,182.62,A,A1,Bergen Family Center,1 year,RENT,48000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060558,,major_purchase,House Down Payment,070xx,NJ,15.25,0.0,Feb-2001,0.0,,,9.0,0.0,3495.0,15.3,27.0,f,0.0,0.0,6568.33740121,6568.34,6000.0,568.34,0.0,0.0,0.0,Sep-2014,726.84,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
